# primary_key> primární klíč
# disposition> aktuální stav
# agent_id> ID konkrétního operátora (zvedače)
# delay> délka čekání na hovor
# time_block> časový blok
# handling_time> čas zpracování hovoru
# originator> hash volajícího čísla
# international> zda jde o mezinárodní volání
# time_segment_id> id časového bloku
# operator> telefonní operátor (O2, T-mobile...)
# service_id> id služby, na které zákazník volal
# wup_question_id> z ope_wup_logs
# wup_answer_id> z ope_wup_logs
# cancelled

"primary_key","disposition","agent_id","delay","time_block","handling_time","originator","international","time_segment_id","operator","service_id","wup_question_id","wup_answer_id","cancelled"
"10007110096666785578","released","80153","9","2014-09-24 17:30:00","66","d7300d35cc832764feeecd6839aa0e8f","0","NULL","2","6","NULL","NULL","0"
"10007112385449174279","released","83437","3","2014-09-28 16:00:00","114","5efba640e4e0306e943c189b978b2476","0","NULL","3","10","NULL","NULL","0"
"10007122151154412022","released","80020","4","2014-08-29 13:00:00","71","c2e7dec8b3273ff60f9c40d0e5e43195","0","NULL","1","6","NULL","NULL","0"
"10007124484479203165","released","80028","45","2014-05-15 21:00:00","66","98a791ff04612f374c6101a1e7510da3","0","NULL","2","6","NULL","NULL","0"
"10007130343897775717","released on hold","80013","4","2014-07-06 14:45:00","53","5208f42de227d5a51eb43ec6e263ed40","0","NULL","1","6","NULL","NULL","0"
"10007130583751913791","released","80562","45","2014-08-13 16:15:00","53","fa0fa999e5182589ce034124627c86b7","0","NULL","1","6","NULL","NULL","0"
"10007145242094368633","released","80653","5","2014-06-23 15:00:00","47","6c4d4e38d2847a553e68d894404264da","0","NULL","1","7","NULL","NULL","0"
"10007163738964473104","transferred","80583","77","2014-08-02 19:45:00","81","05d293b62898535668c2e22da760c9f0","0","NULL","-1","6","NULL","NULL","0"
"10007166838068769016","released","80472","3","2014-08-13 18:30:00","45","efcf4aafcf6d40cff7eed75cd883e95b","0","NULL","2","6","NULL","NULL","0"
"10007190972608105867","released","80641","4","2014-06-23 08:15:00","69","b2ada9df8ea24fd634abcec81cd9a35f","0","NULL","1","6","NULL","NULL","0"
"10007192877161881548","released","80360","4","2014-05-03 14:45:00","183","c08190b05cd27d0df676c86f053dae69","0","NULL","1","6","NULL","NULL","0"
"10007213699730383883","released on hold","80553","27","2014-06-10 21:30:00","112","b299a5d44ed97555c24345ea534deab0","0","NULL","-1","6","NULL","NULL","0"
"10007217861022182889","released","89044","5","2014-07-07 14:45:00","73","2fc22ae43815e157139d7e40f8c62c77","0","NULL","-1","7","NULL","NULL","0"
"10007229217248057187","released","80643","10","2014-05-17 17:30:00","139","ecc9a76bf7e30fec894bdf8c4ae892f5","0","NULL","-1","7","NULL","NULL","0"
"10007230778325063232","released on hold","80067","4","2014-06-30 02:30:00","100","2e2f8189d41cd47b760f78513cd26657","0","NULL","2","6","NULL","NULL","0"
"1000723389485958338","released","80686","48","2014-08-24 12:45:00","46","45b4ba252e9614d493db418e861afc1a","0","NULL","2","6","NULL","NULL","0"
"10007234403306457494","abandoned","","17","2014-05-28 11:00:00","0","0852d7c6f9d50de28dd9e04279bb0bd5","0","NULL","2","6","NULL","NULL","1"
"10007258677389863742","released on hold","80659","3","2014-07-16 23:45:00","111","6026a2c489c2505e2bddb3ce2959c65e","0","NULL","-1","6","NULL","NULL","0"
"10007262183954651670","released","89040","3","2014-06-19 13:30:00","94","a208bcd85e9181c60ca63c0930f6990a","0","NULL","1","6","NULL","NULL","0"
"10007276694535586998","released","80102","44","2014-07-18 11:45:00","33","28100d22ee1542b6dc604eaada3d465d","0","NULL","1","6","NULL","NULL","0"
"10007287031620677561","released","80511","1","2014-09-21 15:15:00","298","5978d44503add143d2d029088219f17d","0","NULL","-1","10","NULL","NULL","0"
"10007290473028230725","released","80035","7","2014-09-12 11:30:00","113","54e609d1065c596ae4bda0ff8d58117f","0","NULL","2","6","NULL","NULL","0"
"10007316711163110638","abandoned","80101","3","2014-06-11 10:00:00","0","50540a31db556edbdac2a3c859a1dff5","0","NULL","2","6","NULL","NULL","1"
"10007327612395512315","released on hold","80331","6","2014-05-29 10:30:00","59","b18e9b8f9c19faf3b040e6da5ee325a7","0","NULL","3","6","NULL","NULL","0"
"10007342971430554107","released","83167","2","2014-08-09 08:15:00","186","477b129b377e7a9afe919f1c4f30f3f8","0","NULL","-1","10","NULL","NULL","0"
"10007350893463879167","released","80051","12","2014-05-19 08:30:00","73","6dcff0abce39ec746da16bb723c4dfa7","0","NULL","1","6","NULL","NULL","0"
"1000737366404168961","released","80347","60","2014-07-20 14:15:00","155","d8c42939575deea3913490910e33469e","0","NULL","3","7","NULL","NULL","0"
"10007375729400868155","transferred","80675","3","2014-06-23 07:45:00","135","e66745b12dec83774396dc58427b4730","0","NULL","3","6","NULL","NULL","0"
"10007404996013322424","released","80508","3","2014-09-29 20:00:00","64","f55d346ce905c97ab7a91fc958c5b86d","0","NULL","-1","6","NULL","NULL","0"
"1000741352546141597","transferred","80226","29","2014-05-12 13:15:00","68","97b5b4c33ace28a7d6657080f46a207b","0","NULL","2","6","NULL","NULL","0"
"10007419675601248499","released","80279","7","2014-06-30 16:00:00","61","a63a89a8a7b051125080c35537f01b99","0","NULL","3","6","NULL","NULL","0"
"10007422182184568401","released","80496","26","2014-06-15 18:15:00","298","8dc1a42a4a233013c7c1209dace93def","0","NULL","2","7","NULL","NULL","0"
"10007434359742618766","released","80161","4","2014-07-06 23:00:00","124","22d50ae33321df5dbb6de49873c4c031","0","NULL","2","6","NULL","NULL","0"
"10007438438316629738","released on hold","80598","4","2014-08-08 14:30:00","28","797b3f0976a57869656d1e6d8570adf0","0","NULL","1","7","NULL","NULL","0"
"10007440518641084805","released","80602","5","2014-08-04 07:15:00","80","e3164c7cd0de3d4460ed5e4b51a3fe91","0","NULL","1","7","NULL","NULL","0"
"10007466932424678127","released","83058","4","2014-06-04 14:30:00","48","ff19df39a149ac2c9d06499a809cadb3","0","NULL","3","10","NULL","NULL","0"
"10007467297470706875","released","80061","11","2014-05-30 10:30:00","21","331a546ea34a1e57e7e8c2ef7f6692b0","0","NULL","3","6","NULL","NULL","0"
"10007472737091382851","released","80409","6","2014-10-02 17:00:00","106","53b9c67e9881c45d9f9d2662f28ba69b","0","NULL","-1","6","NULL","NULL","0"
"10007474497952823023","released","80071","4","2014-10-05 13:00:00","110","dec0b52163f3d47a26875b8bf5895e35","0","NULL","-1","6","NULL","NULL","0"
"10007477918424390075","released on hold","80527","3","2014-06-15 09:15:00","63","cf2493ef72f283ba366963f96c9d568e","0","NULL","3","7","NULL","NULL","0"
"10007480137468447066","released","80644","6","2014-06-20 11:15:00","139","3951dddf6047f6729fd99c9e9d85a944","0","NULL","-1","7","NULL","NULL","0"
"10007484372845045964","released","83408","2","2014-08-20 08:15:00","172","3e9faeaf4f319380da9a895a7d7f0fcf","0","NULL","3","10","NULL","NULL","0"
"10007508103353652976","released on hold","80022","15","2014-05-23 15:45:00","81","59a00c528a680af64d09cd01f6a152b0","0","NULL","-1","7","NULL","NULL","0"
"10007514549021446222","released","80683","4","2014-09-16 20:00:00","17","900f796ec93998467039ec64727db6b7","0","NULL","1","6","NULL","NULL","0"
"10007536845920003041","abandoned","","19","2014-06-14 21:45:00","0","de3b5f0ad755c2e068f9fc4a086dd4db","0","NULL","1","6","NULL","NULL","1"
"10007550151988153564","released","80501","29","2014-05-02 10:30:00","121","99d77e172b98231fbee9b343273deb6d","0","NULL","1","7","NULL","NULL","0"
"10007551111625378143","released","80056","4","2014-05-10 18:30:00","77","929b9a91f22bae4ae64f65933f92f846","0","NULL","1","6","NULL","NULL","0"
"10007555953825562329","released","80707","35","2014-09-15 13:15:00","59","0b8fe60695ec506b50200674c44b5a26","0","NULL","3","6","NULL","NULL","0"
"10007558362016300281","released","80331","16","2014-10-01 11:00:00","320","6c735b1d76f48288293e86a71a4be31f","0","NULL","-1","6","NULL","NULL","0"
"10007560964887859860","released on hold","80685","5","2014-09-19 16:15:00","61","dd3911aa7fbdec6995942059ff4200a7","0","NULL","-1","7","NULL","NULL","0"
"10007563883831828302","released on hold","80641","4","2014-05-03 10:15:00","70","51a1fc2010486b93fca2e87e27b06800","0","NULL","2","6","NULL","NULL","0"
"10007565661864839938","released","80477","6","2014-09-01 12:45:00","35","7a872bc749da452714c2b3096e26aca1","0","NULL","2","7","NULL","NULL","0"
"10007570240634654809","released on hold","80672","43","2014-07-26 20:30:00","38","e993e08bc76d08dbe3e63556be53a69b","0","NULL","1","6","NULL","NULL","0"
"10007575019893975083","released","80033","5","2014-07-11 10:30:00","75","c1c116df7bdcb82b18dc00dfb9fea967","0","NULL","2","7","NULL","NULL","0"
"10007587135787710851","released","80707","4","2014-09-04 09:30:00","127","054e68e060e3cce768d7d640025daaf1","0","NULL","-1","7","NULL","NULL","0"
"10007591847126815577","abandoned","","1","2014-06-03 10:00:00","0","62f1fbb52d5fca08caaf6b0c3a3dabde","0","NULL","-1","7","NULL","NULL","0"
"10007592515399316775","released","80676","4","2014-09-27 10:00:00","210","38d692ff91a046c656e10c87d7cab5f4","0","NULL","-1","6","NULL","NULL","0"
"10007605882039593826","released","80679","6","2014-09-19 00:45:00","6","30aa83e939858df5eb04cb53713547b3","0","NULL","-1","6","NULL","NULL","0"
"10007623572233814434","released","80070","3","2014-05-01 17:45:00","46","17d39a1f95fc1559c5773b2852f20b6a","0","NULL","1","6","NULL","NULL","0"
"10007629850819459813","released","80267","4","2014-09-21 16:30:00","85","b7e3d3c410e54a66fbdad4cee606b83f","0","NULL","1","6","NULL","NULL","0"
"10007632563110426885","released","89040","19","2014-08-15 15:45:00","102","ac2643a305f381f18038ec6bbe0f465b","0","NULL","-1","6","NULL","NULL","0"
"10007644198894384409","abandoned","","30","2014-08-27 12:45:00","0","909c27247724fd853106ba73b36ac893","0","NULL","-1","6","NULL","NULL","1"
"10007651409461681517","released","80020","5","2014-06-30 12:45:00","68","cdf41927dcd1e6dca7d51bfe17b4d8c7","0","NULL","-1","6","NULL","NULL","0"
"10007656550692174968","released","80425","4","2014-07-22 14:15:00","181","2ab972bcbb414e5a4658c6e06b5917cb","0","NULL","1","6","NULL","NULL","0"
"10007661867912539343","released","80674","58","2014-08-20 11:30:00","82","fd0d49bf7fa20bb9606f16f5afd49262","0","NULL","1","7","NULL","NULL","0"
"10007665791079743462","released","80659","8","2014-08-01 19:15:00","234","5fae572aa14f4178d161247a9235a118","0","NULL","2","6","NULL","NULL","0"
"10007682407687922391","released","80603","25","2014-09-11 20:15:00","80","83f2e38d01a0f0584604c15ca5710da6","0","NULL","2","7","NULL","NULL","0"
"10007700345612042823","released","80355","5","2014-08-24 02:30:00","21","4e9067ea5d2a936674a72ec0b54aba64","0","NULL","3","6","NULL","NULL","0"
"10007701624974993250","released on hold","80690","12","2014-09-20 16:45:00","85","ceb1d5949f275bcd4bf313e8f5d630b1","0","NULL","-1","6","NULL","NULL","0"
"10007705328720331600","released","80499","6","2014-09-25 07:30:00","67","5d67e1a9e11ba68142782646bab969ef","0","NULL","-1","6","NULL","NULL","0"
"10007723673672552938","released","80498","7","2014-09-16 12:15:00","191","3aabf521faa9bfa635ebcedcf9cad63d","0","NULL","2","7","NULL","NULL","0"
"10007730707578341131","released on hold","80067","5","2014-09-18 13:45:00","34","2a0f5dec766130d14e80c65e7775a3d2","0","NULL","-1","6","NULL","NULL","0"
"10007750476277000636","transferred","80702","13","2014-09-23 10:00:00","48","0b8ada1764ab9419a60a79bb36a35f2f","0","NULL","-1","7","NULL","NULL","0"
"10007752271126160454","abandoned","80409","3","2014-05-04 22:15:00","0","ae8fe5ad08dcb4163ae2e7482b67a677","0","NULL","2","6","NULL","NULL","1"
"10007756668208298341","transferred","80705","5","2014-08-22 16:00:00","89","24ae0f8c76170b51f063e7f336d6e06d","0","NULL","1","6","NULL","NULL","0"
"1000775932120336917","released","80447","4","2014-09-02 12:45:00","100","4d1c92e63a18ab37b99e92e35d6a2553","0","NULL","-1","6","NULL","NULL","0"
"10007766913292067807","released","80447","8","2014-08-14 09:45:00","98","de767a61cd6948471265c086c59509d1","0","NULL","1","6","NULL","NULL","0"
"10007768193450616146","released","80501","4","2014-07-10 10:45:00","37","fea1712724f1184f47468c2b3f9066a5","0","NULL","3","6","NULL","NULL","0"
"10007768833797176318","released","80331","14","2014-10-01 12:15:00","202","cb0f7bbb934073819e800c16ade1f24b","0","NULL","-1","6","NULL","NULL","0"
"1000776926683803732","released","80035","7","2014-06-17 16:15:00","7","40a14c5c9dffebe33c08cff6640d462f","0","NULL","-1","6","NULL","NULL","0"
"10007771543588490275","released","80658","8","2014-05-26 18:00:00","169","48b0150b270d4dc7ed8090fd172b1378","0","NULL","2","6","NULL","NULL","0"
"10007774435048981941","released","80332","25","2014-05-05 09:30:00","71","808f7422225a0b04baa9bf274a42462e","0","NULL","-1","6","NULL","NULL","0"
"10007785615253378691","released","80441","4","2014-07-13 16:15:00","69","b57f54a2b7ed6af3a3cd853b882b42ea","0","NULL","2","6","NULL","NULL","0"
"10007794320590273557","released on hold","80644","3","2014-05-15 17:15:00","107","c801ee92ca93e7485c203f11ede18dbb","0","NULL","3","6","NULL","NULL","0"
"10007809242964228329","transferred","80253","41","2014-05-25 11:30:00","47","5dffb4760fa3feb5f30ad995aa88d18d","0","NULL","2","6","NULL","NULL","0"
"10007812761454703129","transferred","80499","5","2014-07-04 10:30:00","48","8085f47c37ec5590539bbb2fafedf8f6","0","NULL","1","6","NULL","NULL","0"
"10007815687020712961","released","80508","5","2014-05-29 14:00:00","81","ce51dbd91fa5534db6f5f9694732098a","0","NULL","2","6","NULL","NULL","0"
"10007815811613357142","released","80095","10","2014-09-22 13:30:00","41","1c4b4711700b805acfc6542bcafb1ed8","0","NULL","2","6","NULL","NULL","0"
"10007820367746272317","released","80200","9","2014-09-16 09:45:00","13","f9e12ee23d7b3c59790ef999e9f8622f","0","NULL","1","6","NULL","NULL","0"
"100078224268584692","released","80600","64","2014-05-24 20:30:00","108","ef439a7b6bc567c25e2c4fb6e15222fe","0","NULL","2","6","NULL","NULL","0"
"10007823111010212109","released","80150","11","2014-07-16 15:00:00","78","279a0d5580ee4d08cc5d8b1436c9c4f3","0","NULL","-1","6","NULL","NULL","0"
"10007829108994308868","released","80496","4","2014-05-18 14:00:00","53","1b93a4f548051a018bafeb7ed5adc437","0","NULL","3","7","NULL","NULL","0"
"10007851903147416269","released on hold","80061","6","2014-05-19 08:00:00","72","c4e635647dcb3fb6498e3ff3ddbe722d","0","NULL","1","6","NULL","NULL","0"
"10007856802029442660","released on hold","80256","15","2014-08-20 09:30:00","53","0fd39332ef68cdf2429a22f42030abd4","0","NULL","2","6","NULL","NULL","0"
"10007857937264193446","released","80659","6","2014-06-08 19:30:00","14","964f4a13d0cfd910647b4c69780cadbd","0","NULL","2","6","NULL","NULL","0"
"10007860524594168995","released","80583","4","2014-05-24 13:15:00","57","bdcb74fc56deb5faf32a911d5c4bad42","0","NULL","3","6","NULL","NULL","0"
"10007862942126732965","released on hold","80644","3","2014-05-27 10:00:00","53","365fa8442f0d10df5657ca755855c857","0","NULL","1","6","NULL","NULL","0"
"1000786757624048268","released","80653","3","2014-08-23 09:15:00","93","38936c630c0d8ff74840bdcdd99c115b","0","NULL","1","6","NULL","NULL","0"
"10007873004539010364","released","80646","13","2014-07-28 10:15:00","121","d26beb32fa6d20595c65b920db11c967","0","NULL","-1","6","NULL","NULL","0"
"10007875097931205019","released","80553","6","2014-09-05 15:15:00","246","7e2659949a6f78fd75e4b64ccf3bbd64","0","NULL","-1","6","NULL","NULL","0"
"10007882797976892008","released","80436","20","2014-07-08 19:00:00","5","cc3f66c3fb9e342144f4ddccd592ff14","0","NULL","1","6","NULL","NULL","0"
"1000789984232254291","abandoned","","33","2014-06-25 10:15:00","0","b3271a3c7dccadb2835b8dff63ab6643","0","NULL","1","6","NULL","NULL","1"
"1000791190684651145","released","80099","19","2014-09-02 17:15:00","98","63196c5c657ed005fcd903ba6dfaa4ba","0","NULL","-1","6","NULL","NULL","0"
"10007920943545296414","released","80071","9","2014-08-13 11:00:00","59","0604e5c96dcfac6674161966c91d4c8a","0","NULL","2","6","NULL","NULL","0"
"10007925974275315265","transferred","80562","10","2014-08-14 10:30:00","26","1f0e385c51b269854aaacc0ae640caba","0","NULL","-1","7","NULL","NULL","0"
"10007926312363499466","released","80684","46","2014-07-24 10:15:00","98","8ff1b06dd5ee598c1136f67e6486f7ae","0","NULL","2","6","NULL","NULL","0"
"10007934552421416976","released","80501","8","2014-07-22 11:45:00","51","e13b0b0b65cf4d63966626d15a4f2c95","0","NULL","1","6","NULL","NULL","0"
"1000794226262845987","released","80107","4","2014-05-27 11:15:00","83","79727aabe23067550af084e8aa5afae2","0","NULL","-1","6","NULL","NULL","0"
"10007968317832744654","released on hold","80583","4","2014-09-27 10:45:00","48","3185f48686776140631c6ee03824cb2c","0","NULL","-1","6","NULL","NULL","0"
"10007974197513641284","released","80360","7","2014-07-02 08:15:00","90","99f84c524b5d80662cf9b045ce3b720d","0","NULL","3","6","NULL","NULL","0"
"10007975773026737735","abandoned","","3","2014-08-27 08:15:00","0","90031939a842d8801300a1f8e6221123","0","NULL","-1","6","NULL","NULL","0"
"10007987333867846913","abandoned","","0","2014-09-02 14:00:00","0","95c4e081bb0fec7939176f75cf52083e","0","NULL","1","6","NULL","NULL","0"
"10008015448491043197","released","80697","5","2014-09-19 07:30:00","93","29e098a06ce527347016088abf2ff015","0","NULL","1","6","NULL","NULL","0"
"10008018150631318580","released","80508","7","2014-06-26 15:30:00","93","3b4096d7d20b08900e25945ccbb4c793","0","NULL","-1","6","NULL","NULL","0"
"10008024857009900868","released on hold","80483","10","2014-05-16 08:30:00","42","c33f93c8900b855868dc53405d1f4860","0","NULL","1","7","NULL","NULL","0"
"10008032941988820556","released","80483","26","2014-09-05 13:15:00","51","80bbe28f9d2c4d52902c825482f8abf6","0","NULL","2","6","NULL","NULL","0"
"10008042487697166974","released","80595","2","2014-06-21 08:15:00","42","bc72d7b637408a944711d4ce274226a5","0","NULL","-1","7","NULL","NULL","0"
"10008051928654893573","released","80291","19","2014-07-15 10:15:00","241","2c95f2a6cac6f303a6559cb22568ae44","0","NULL","2","6","NULL","NULL","0"
"10008069831978597402","released","83452","2","2014-08-22 13:15:00","80","cd2afcd49e49033e2c5056cd4f2f8165","0","NULL","3","10","NULL","NULL","0"
"10008083166356542392","released on hold","80662","6","2014-06-23 09:45:00","132","4e30d59c303e6ed6d0d9abf9eca99347","0","NULL","1","6","NULL","NULL","0"
"100080836829132672","released","80124","3","2014-05-13 09:00:00","65","12593f8e27b234b57c8ecc6a9cdd2470","0","NULL","-1","6","NULL","NULL","0"
"10008091781062769417","released","80472","19","2014-06-20 13:45:00","26","e5b1af0fc738fd32ae5ee8b41d3bcc55","0","NULL","3","7","NULL","NULL","0"
"10008091994571571411","transferred","80013","6","2014-06-20 13:30:00","107","812237422ba6400df261b0293b6b477e","0","NULL","-1","6","NULL","NULL","0"
"10008097905563131365","released","80033","9","2014-08-22 13:00:00","123","96f99c45581e802c8b68aff52906c5f2","0","NULL","1","6","NULL","NULL","0"
"10008098810276110673","released","80508","60","2014-07-22 17:00:00","195","bc980e9c1d66b00fa0540d33ecd63438","0","NULL","3","7","NULL","NULL","0"
"10008113892751877752","released on hold","80592","16","2014-09-11 12:15:00","127","268d9a5d4b297ecc23c24b4a3c20a662","0","NULL","3","6","NULL","NULL","0"
"10008114338091180809","released","80515","4","2014-07-06 09:15:00","416","cdca656043272c18cbb24530ccefdc3b","0","NULL","1","6","NULL","NULL","0"
"10008120515074533981","released","80602","9","2014-09-26 15:00:00","36","1739a93b6d687b7b458bb3b7ed10c4a1","0","NULL","1","6","NULL","NULL","0"
"10008121465515095251","released","80238","4","2014-08-14 20:15:00","6","8b7ee8dc75b9d3181f3aeca75c7fe89f","0","NULL","2","6","NULL","NULL","0"
"10008125779537706398","released","80509","3","2014-08-21 14:15:00","308","edfc84c60bbce2d550c83b764ef67ab1","0","NULL","1","6","NULL","NULL","0"
"1000813530307806308","released","80472","4","2014-07-31 13:00:00","83","4d552d88b5ebaf61197858b97234451f","0","NULL","1","6","NULL","NULL","0"
"10008153436227952291","released","80245","2","2014-09-19 17:45:00","275","a0de6929cd4e3896793a47c607f37b08","0","NULL","3","10","NULL","NULL","0"
"10008154648276273281","abandoned","","53","2014-10-05 00:30:00","0","477a9f78a2ee3439ff9611c56599bb6f","0","NULL","1","6","NULL","NULL","1"
"10008170667949990657","released on hold","80649","14","2014-05-09 10:30:00","200","76a4c9a85f58a4583854f99de841cfb0","0","NULL","-1","7","NULL","NULL","0"
"10008173637542796191","released","80583","7","2014-06-17 10:30:00","67","36e71844a1b6518cd0387e21369efcab","0","NULL","2","6","NULL","NULL","0"
"1000818210956608579","released","80406","4","2014-05-29 15:00:00","76","92498bbc7c0bccba98152b1f5a5ca8d0","0","NULL","1","6","NULL","NULL","0"
"10008228685622563800","released","89020","13","2014-09-30 13:30:00","96","f426552e80accb69405528330e74b62c","0","NULL","2","6","NULL","NULL","0"
"10008231747820485667","released","80274","4","2014-09-20 11:00:00","90","8ec28f835ecbfaa1daeccc99ccdf4bde","0","NULL","2","6","NULL","NULL","0"
"10008234974096415423","released","80082","30","2014-06-03 19:30:00","6","7dd7ddc184ec49ca2985b45d57723063","0","NULL","3","6","NULL","NULL","0"
"10008239241013045256","released","80431","6","2014-05-26 17:45:00","19","42b490baeca96de624ae5ca8d03d22c2","0","NULL","1","6","NULL","NULL","0"
"10008239893628776017","released","80483","5","2014-07-11 13:15:00","69","c079665d00bd5b9b3feebb290341b9b0","0","NULL","3","6","NULL","NULL","0"
"10008248565593017509","released","80345","4","2014-05-20 14:15:00","105","2ca89af57651a932aff10ca1771833b3","0","NULL","1","6","NULL","NULL","0"
"10008250337204737545","released","80406","31","2014-07-08 09:45:00","88","1336e946bf1f07ef3e50b9c762db4c78","0","NULL","1","6","NULL","NULL","0"
"10008258414692173387","released","80096","3","2014-07-01 10:45:00","107","2568dfe9cf53837d2c74bd93ba189e20","0","NULL","2","6","NULL","NULL","0"
"10008281439750928031","released on hold","80498","7","2014-05-02 08:00:00","82","32ad1240bb815ea48cb808b39f189327","0","NULL","2","6","NULL","NULL","0"
"10008285965738911778","released","80134","5","2014-09-14 10:15:00","62","62e40087d2e33e1dcba78c8f19ff10d7","0","NULL","1","6","NULL","NULL","0"
"10008289689758957503","released","80138","2","2014-05-25 13:00:00","44","b72e19ad5bdeab6891f9a0feee78bf14","0","NULL","-1","7","NULL","NULL","0"
"1000829603150142480","released","80472","4","2014-08-14 11:15:00","70","d77885e2c2ad1b7efe6ee46996e3e7fb","0","NULL","-1","7","NULL","NULL","0"
"1000829734271736823","released","80267","10","2014-07-20 20:00:00","38","9f93db26802aad8b6bf6a7e321972330","0","NULL","2","6","NULL","NULL","0"
"10008297819199879407","released","80684","3","2014-07-31 07:15:00","25","abd940e01f90c65f71d33c3bb40eb608","0","NULL","1","6","NULL","NULL","0"
"10008301170873055480","released","80060","5","2014-08-16 01:00:00","133","00040fd10c1428dc61f94c892c6c1691","0","NULL","1","6","NULL","NULL","0"
"10008317390194311779","released","80602","38","2014-05-28 17:45:00","119","39501397ffeb80b3af65fff767689b92","0","NULL","3","6","NULL","NULL","0"
"10008319115602362395","released","80509","4","2014-09-02 11:00:00","55","db0d20dd9eeb747cec8a34fc6b498c39","0","NULL","3","7","NULL","NULL","0"
"10008333649471455172","released","80252","27","2014-07-28 18:30:00","51","0e0987c3fc922fe197c710ace46a5da9","0","NULL","1","6","NULL","NULL","0"
"10008345853303274172","released","80489","5","2014-06-24 10:00:00","60","c1fde8f740b70e389f20a9b7772af635","0","NULL","-1","6","NULL","NULL","0"
"10008348791925107308","released","80134","4","2014-06-08 11:00:00","26","a61e5a82607c7f53ec93eb6b9e578a25","0","NULL","2","6","NULL","NULL","0"
"10008363958857830659","released","81067","21","2014-09-09 17:30:00","88","29d89704bec0eb902266ef7dd9920a0e","0","NULL","-1","5","NULL","NULL","0"
"10008364450138636769","released","80704","4","2014-09-19 14:15:00","190","2bad56f28da832b042a4b2b376e44f75","0","NULL","-1","6","NULL","NULL","0"
"10008366274476905265","released","80333","36","2014-06-10 13:00:00","5","a7815e17dfb6c850bbf694ca79d4a2a7","0","NULL","1","6","NULL","NULL","0"
"10008375196868919616","released","80138","2","2014-05-18 06:15:00","58","a86df3e4fa350c996432e066f2975d25","0","NULL","2","6","NULL","NULL","0"
"10008393979124420388","transferred","80013","9","2014-06-13 12:00:00","67","20e4588a0fd06bb412fe732786c6c7df","0","NULL","2","6","NULL","NULL","0"
"10008406209134320747","released","80056","21","2014-05-21 21:15:00","84","78ce1b51ab8814df781dd6dfb2b6a017","0","NULL","1","6","NULL","NULL","0"
"10008413460287995611","released","80496","4","2014-05-15 07:15:00","9","cabb9f43bcc0ca46fde0bb2e2e7671d1","0","NULL","-1","6","NULL","NULL","0"
"10008452937179661581","released","80600","6","2014-08-27 16:15:00","55","6f76c07f1e11fbca526866dafd19422f","0","NULL","1","6","NULL","NULL","0"
"10008482651145799126","released","80054","8","2014-07-07 14:45:00","16","12415ad91990300a6f2d8db508218248","0","NULL","1","6","NULL","NULL","0"
"100084869480390986","released","80051","4","2014-09-03 08:45:00","58","e720ba5d5e39e1f07c3831ec0c6f786a","0","NULL","-1","6","NULL","NULL","0"
"10008505000205597256","released","80691","17","2014-08-11 09:00:00","117","3a05d067b5b309238a3081a453c27f1d","0","NULL","2","6","NULL","NULL","0"
"10008508549622353965","released","80035","4","2014-05-21 13:15:00","42","671cf60127a4fa2d285d9a057ea40228","0","NULL","1","6","NULL","NULL","0"
"10008518368119727620","released on hold","80097","4","2014-06-12 08:30:00","33","0a2ebfbf90c291c7b719fc1145ddcea9","0","NULL","3","6","NULL","NULL","0"
"10008550126800360428","released","80656","37","2014-06-16 16:00:00","129","88c16aef791433cde9dd7bf58a69929f","0","NULL","1","7","NULL","NULL","0"
"10008556551199933107","released","80070","4","2014-06-04 17:00:00","40","b9471751d67bf5b049c85830510d1742","0","NULL","2","6","NULL","NULL","0"
"10008559313148220077","released on hold","80436","72","2014-07-06 00:30:00","55","613002d9e028cfa5c4862626e7afedc0","0","NULL","3","6","NULL","NULL","0"
"10008577760293220368","released","80167","5","2014-07-31 10:15:00","62","3127c44a01d885ee087c04ecc8737c3d","0","NULL","3","6","NULL","NULL","0"
"10008591193667441083","released","80347","64","2014-07-08 17:15:00","365","337c1cdbd382c46efbbb1468640fbb3a","0","NULL","3","10","NULL","NULL","0"
"10008595629650397840","released on hold","80562","14","2014-08-07 16:00:00","24","a6b0b9ac9097425d923219283f315749","0","NULL","2","6","NULL","NULL","0"
"10008639837969275366","released","80542","22","2014-06-12 11:45:00","48","93caeb32787df7390bc513223984707a","0","NULL","-1","7","NULL","NULL","0"
"10008643504254390431","transferred","80487","5","2014-09-08 10:30:00","164","15528a7c38e6ae2fe1656c22f921a887","0","NULL","1","7","NULL","NULL","0"
"10008652753220237084","released on hold","80034","9","2014-06-27 09:15:00","44","ae0212effb9bc4a0cbd1fecd143fd0d5","0","NULL","-1","7","NULL","NULL","0"
"10008685343171546157","abandoned","","3","2014-06-03 09:00:00","0","32e62fb486ee435b130747ec1891f40e","0","NULL","2","7","NULL","NULL","1"
"10008691225432780708","released","80645","34","2014-05-25 12:15:00","56","b9673030eafab92db49e727d2db65af8","0","NULL","2","6","NULL","NULL","0"
"10008711487612872590","released on hold","80262","3","2014-06-02 09:00:00","130","f2db569cc8e2e0fec19f05cde84fce1e","0","NULL","-1","6","NULL","NULL","0"
"10008755771156207115","released","80425","8","2014-07-22 08:15:00","67","cb1f3eb6c60fd5ecda64f1603da6decd","0","NULL","1","6","NULL","NULL","0"
